Gene_symbol,NAME,Foldchange,PValue,FDR,FIB1-052,FIB2-063,FIB3-067,FIB4-211,FIB5-226,F1-064,F2-065,F3-093,F4-210,F5-213
Sema4g,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G",1.972781382,0.001596082,0.011490777,32.89485163,29.40438109,82.38602522,28.98372443,25.56766781,13.78377127,22.80345014,24.63489288,12.63443105,27.07803926
Sema5a,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",-1.727349525,0.002197391,0.014794045,197.7607152,126.9163457,91.97357348,134.8271229,142.5160743,164.9653477,295.3473596,123.585046,360.2156939,254.4783077
Senp2,SUMO/sentrin specific peptidase 2,1.514024236,0.000922376,0.007448427,57.95759573,58.30612318,48.16070757,65.82943079,55.30191852,26.24781976,37.19279301,34.89943158,47.8495474,42.27489803
Sept2*,septin 2,-1.390904727,0.001600964,0.011514597,97.24866851,98.89422187,111.7060856,95.04784124,108.5205456,146.6358646,156.9413921,154.5155226,139.2475593,114.114594
Sept6*,septin 6,2.388054959,2.47E-09,1.93E-07,46.47050468,69.23852128,79.71043035,81.08402259,56.34356425,21.1155645,27.43730632,21.62396153,38.30651969,30.80817732
Sepw1,"selenoprotein W, muscle 1",-2.066696734,5.70E-08,2.73E-06,478.9333755,329.6055196,274.2484737,348.1567222,296.3955565,850.7812863,728.3690251,785.0319198,719.2217082,486.1613273
Serf2,small EDRK-rich factor 2,-1.540392295,8.39E-05,0.001064379,99.59830077,89.0927615,109.9223557,90.35412069,87.21415575,167.7514291,162.6727406,153.9680805,133.8712056,115.2198201
Serp1,stress-associated endoplasmic reticulum protein 1,-1.331393457,0.004145862,0.024168478,75.1882323,69.74116027,67.78173658,62.30914037,66.57063137,90.62096431,93.53072865,89.7804985,97.84963625,82.89195691
Serpinb10,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",17.2510841,0.004982097,0.027924465,0,0,0.557415597,0,0.662865462,0,0,0,0,0
Serpine2,"serine (or cysteine) peptidase inhibitor, clade E, member 2",-1.864675744,3.26E-07,1.17E-05,184.4461324,169.5150004,113.3783324,157.5916676,162.8755135,288.7260174,363.6357664,318.3375602,241.3982785,256.6887599
Sertad2,SERTA domain containing 2,1.955695161,0.002221807,0.014918928,6.265686025,10.05277986,8.695683311,8.214010972,6.249874354,2.932717292,3.048589591,4.653257544,6.451624368,3.039371753
Sesn3,sestrin 3,1.906239695,2.16E-07,8.42E-06,53.38886634,66.97664581,60.4238507,82.37479574,61.55179288,33.72624885,43.04608502,34.89943158,25.67208863,32.88047624
Sestd1,SEC14 and spectrin domains 1,1.622125393,0.000623159,0.005427902,21.27722546,38.32622321,28.31671232,41.18739787,36.93107573,20.38238518,19.87680413,22.30826411,17.87637585,21.96636858
Setd2,SET domain containing 2,1.452088155,0.001799644,0.012590172,72.57752979,98.01460363,127.8711379,102.2057651,88.44519161,58.50770997,67.19091458,60.90292962,77.41949242,72.80676882
Setd5,SET domain containing 5,1.392441563,0.001389309,0.01022798,146.7214811,169.3893406,176.9237104,173.7850036,156.7203342,96.92630649,117.0658403,117.7000438,125.8066752,133.8705104
Setd7,SET domain containing (lysine methyltransferase) 7,1.912625698,1.45E-07,6.10E-06,45.42622368,61.19629739,60.75830006,62.66116941,47.06344778,29.47380878,22.31567581,30.38303455,28.62908313,34.1238556
Sf3b5,"splicing factor 3b, subunit 5",-1.556623244,1.04E-05,0.000201124,54.56368247,50.0125798,48.27219069,49.8707809,47.34753298,83.43580695,80.84859595,81.84258857,73.25281835,69.76739707
Sfmbt1,Scm-like with four mbt domains 1,1.904933556,4.88E-06,0.00010821,29.63147349,38.45188296,47.60329197,37.90179348,35.51064974,13.19722781,19.51097338,18.88675121,21.6398234,25.97281317
Sfrp2,secreted frizzled-related protein 2,-3.896181282,1.14E-05,0.000215682,3.132843012,1.759236475,0.445932477,2.229517264,2.083291451,9.238059469,3.902194676,6.432444252,13.57529294,4.55905763
Sft2d1,SFT2 domain containing 1,-1.571520238,0.000800611,0.006652898,24.5406036,21.73913645,16.16505231,18.07082414,19.60187865,39.15177584,36.58307509,27.91954527,26.74735936,26.80173274
Sfxn3,sideroflexin 3,1.385594992,0.001365159,0.010093478,98.03187926,104.5489105,105.574514,121.9193914,102.3653663,72.8780247,67.43480175,90.05421953,72.84959183,81.09596451
Sgce,"sarcoglycan, epsilon",-1.533353028,0.00022695,0.002381584,22.84364697,18.2206635,19.62102901,20.3003414,20.45413425,30.94016743,30.72978308,33.53082642,30.51080691,29.84110449
Sgpp2,sphingosine-1-phosphate phosphotase 2,1.616650274,0.005858837,0.031630349,16.05582044,18.34632324,32.55307086,18.65753921,17.42389214,9.824602927,9.145768773,13.82291212,13.97851946,16.99285117
Sgsm1,small G protein signaling modulator 1,1.386068623,0.006553434,0.034607615,219.8211514,228.9520613,242.9217171,245.8336141,240.0519922,167.3115215,162.9166277,199.4057718,112.5001999,207.5061988
Sgsm3,small G protein signaling modulator 3,1.336410583,0.005107358,0.028450072,95.42117675,108.0673835,85.39606944,123.2101646,99.24042913,77.86364409,70.72727851,76.23130742,84.00552563,73.77384165
Sgtb,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta",2.925201212,9.82E-10,8.78E-08,77.14625918,133.9532916,55.96452593,161.6986731,119.7892584,30.2069881,30.72978308,38.04722345,36.15597823,52.36008612
Sh2d3c,SH2 domain containing 3C,1.386012921,0.008410226,0.042033991,40.72695916,46.24278735,56.63342464,56.44198968,45.3589366,40.47149862,30.48589591,37.91036293,27.41940357,40.89336541
Sh3bgrl,SH3-binding domain glutamic acid-rich protein like,-1.784704683,3.36E-07,1.19E-05,134.4511793,104.5489105,78.70708228,100.0935908,122.5354154,188.427086,183.037319,206.1119371,195.9680902,190.7896542
Sh3bgrl3,SH3 domain binding glutamic acid-rich protein-like 3,-1.995629138,1.94E-05,0.000331601,155.8589399,79.66828039,46.82291014,91.76223686,90.33909293,177.1361244,206.6943743,179.287276,204.7046649,158.7380975
Sh3bp5l,SH3 binding domain protein 5 like,1.345405021,0.007954181,0.040081415,47.25371544,46.49410685,46.5999439,44.59034527,41.85521916,34.60606404,28.41285499,32.98338436,32.93016605,39.64998606
Sh3gl3,SH3-domain GRB2-like 3,-1.595525722,0.001070685,0.008355236,44.25140755,48.88164207,23.74590443,41.89145596,42.80216982,86.66179597,52.06991021,69.38828162,55.24203365,58.30067636
Sh3pxd2a,SH3 and PX domains 2A,2.248630045,2.57E-07,9.60E-06,27.15130611,30.53531882,19.06361341,33.20807293,28.50321486,8.944787739,14.02351212,8.759073024,14.38174599,15.33501203
Sh3rf2,SH3 domain containing ring finger 2,5.926518735,0.000260769,0.002682379,0.522140502,1.382257231,1.337797432,2.346860278,1.799206253,0,0.731661502,0,0,0.414459785
Shank1,SH3/ankyrin domain gene 1,1.460000006,0.010066098,0.048516219,1211.4965,1351.596252,675.253254,1632.12398,1151.965477,614.4042726,893.8464681,939.4105819,814.6519854,862.4908117
Shank2,SH3/ankyrin domain gene 2,1.452601109,0.000499782,0.00453742,344.8738016,326.2127064,321.4058332,398.3795321,360.314726,197.2252379,278.0313707,237.1792742,241.3982785,251.5770892
Shc3,src homology 2 domain-containing transforming protein C3,2.103456099,0.000612177,0.005359439,35.37501901,36.56698674,10.9253457,43.53425815,26.79870367,12.0241409,20.60846563,19.02361172,8.736574666,12.29564028
Shfm1,split hand/foot malformation (ectrodactyly) type 1,-1.420649781,0.002475536,0.016252388,44.38194268,42.84997415,40.13392297,43.53425815,39.77192771,75.81074199,61.33762257,64.46130304,49.19363581,48.49179479
Shh,sonic hedgehog,3.204999457,0.001194304,0.009084539,1.435886381,3.518472951,2.898561104,2.346860278,0.94695066,0.879815187,0.365830751,0.547442064,0.403226523,1.243379354
Shisa3,shisa family member 3,5.071495275,6.88E-05,0.000903914,3.393913263,0.628298741,6.020088446,2.581546305,6.723349684,0.879815187,0.853605085,0.273721032,1.478497251,0.276306523
Shisa8,shisa family member 8,9.349440182,1.38E-05,0.000251578,5.090869895,5.02638993,91.97357348,2.933575347,6.155179288,1.90626624,2.68275884,2.189768256,2.553767979,2.486758707
Shoc2,soc-2 (suppressor of clear) homolog (C. elegans),1.495570997,0.003706911,0.02222207,38.24679178,48.50466282,32.7760371,58.20213489,42.80216982,23.90164593,25.24232181,31.47791868,26.74735936,40.06444584
Shox2,short stature homeobox 2,21.14605936,0.003155177,0.019701939,0,0,0.668898716,0,0.852255594,0,0,0,0,0
Shroom4,shroom family member 4,2.054038429,0.002653266,0.017215141,5.351940146,5.529028923,4.124875417,3.285604389,7.575605277,2.052902104,1.951097338,3.010931352,3.091403343,2.486758707
Sidt1,"SID1 transmembrane family, member 1",2.328198088,1.08E-11,1.86E-09,114.34877,138.6027023,99.10849312,147.9695405,122.6301104,42.52440073,44.63135161,52.82815918,74.0592714,53.32715895
Sidt2,"SID1 transmembrane family, member 2",1.392807482,0.0011088,0.008559294,148.679508,162.1010752,145.5969539,133.3016638,149.239424,113.9360668,104.8714819,99.2238741,119.4894597,92.977145
Siglec5,NA,-2.135391759,5.46E-05,0.000749699,7.309967029,5.529028923,4.793774133,4.693720555,4.92414343,10.55778225,15.85266587,13.00174902,11.29034264,7.322122861
Sik3,SIK family kinase 3,1.387322316,0.002568666,0.016761254,222.9539944,283.8653713,223.0777219,266.9553566,236.3588846,171.7105974,154.7464076,165.3275033,190.7261454,206.4009727
Sil1,endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae),-1.46820105,0.001359722,0.010057607,20.88562008,19.10028173,21.18179268,18.42285318,20.92760958,33.43297712,28.90062932,30.24617404,29.70435386,25.42020012
Sim2,single-minded homolog 2 (Drosophila),2.996977899,0.001819246,0.012701432,0.783210753,1.884896224,2.118179268,1.760145208,1.704511187,0.293271729,0.243887167,0.547442064,0.672044205,0.967072831
Sipa1,signal-induced proliferation associated gene 1,-1.446666708,0.008093691,0.040653156,24.41006847,19.10028173,22.96552259,14.43319071,26.23053327,33.72624885,33.5344855,31.20419765,33.19898373,23.48605446
Sipa1l3,signal-induced proliferation-associated 1 like 3,-2.291034481,3.55E-06,8.46E-05,119.8312452,47.62504458,105.7974803,46.4678335,64.20325472,169.8043312,142.91788,151.5045912,257.2585217,158.0473312
Sirt3,sirtuin 3,-1.320487784,0.009232007,0.045240886,56.13010397,52.77709426,40.57985545,48.11063569,47.53692311,71.99820951,62.55705841,64.18758201,66.5323763,58.30067636
Skp1,NA,-1.386579219,0.001776651,0.012454691,460.2668526,443.704571,405.2411389,488.0295947,414.9537791,710.1574922,564.2329615,652.4140798,565.4579941,575.1320277
Slc10a4,"solute carrier family 10 (sodium/bile acid cotransporter family), member 4",-2.905234842,0.006460206,0.034220552,1.305351255,1.884896224,0.111483119,0.469372056,0.47347533,4.105804208,1.219435836,2.189768256,1.747314933,3.039371753
Slc11a2,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2",1.567510919,4.82E-05,0.000679211,53.91100684,69.74116027,64.54872612,68.05894805,66.19185111,34.60606404,41.33887485,37.91036293,46.77427667,45.03796326
Slc12a2,"solute carrier family 12, member 2",1.516886504,0.002321227,0.015416178,96.33492263,174.0387513,187.6260899,123.7968796,139.0123568,112.4697081,79.87304728,74.31526019,113.1722441,95.46390371
Slc12a5,"solute carrier family 12, member 5",1.544470278,0.000181843,0.001984661,735.6959674,913.2950502,775.0306459,939.4481691,761.4430254,403.6885352,532.2837426,519.7962398,642.0710335,572.7834223
Slc12a6,"solute carrier family 12, member 6",1.495747069,0.001718777,0.012152503,127.5328176,170.3946186,108.0271427,191.2691126,152.0802759,74.19774748,94.87210807,99.49759514,116.3980563,115.9105864
Slc13a3,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3",6.142183517,3.12E-06,7.64E-05,19.4497337,18.97462198,152.0629748,16.19333592,171.7768497,17.30303202,12.56018911,7.937909928,14.11292831,9.670728307
Slc13a4,"solute carrier family 13 (sodium/sulfate symporters), member 4",7.804238661,0.000104693,0.001263091,8.354248033,4.146771692,106.0204465,3.989662472,96.96774755,13.05059195,5.731348431,3.284652384,2.016132615,4.006444584
Slc15a2,"solute carrier family 15 (H+/peptide transporter), member 2",-1.404089499,0.009811126,0.047500678,74.53555667,65.72004833,36.2320138,51.27889707,62.49874354,70.97175846,96.45737466,78.42107567,90.59155884,70.87262316
Slc16a7,"solute carrier family 16 (monocarboxylic acid transporters), member 7",1.745481901,0.010074602,0.048536257,9.529064163,11.56069684,4.905257252,16.42802194,11.74218818,4.252440073,5.609404847,5.885002188,8.736574666,6.493203292
Slc17a8,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8",-2.310303865,0.005724706,0.031062501,4.307659142,1.759236475,1.78372991,1.408116167,2.651461847,8.358244281,1.707210171,5.063839092,8.06453046,4.420904369
Slc1a6,"solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6",4.300385981,0.001840694,0.0128303,4.307659142,4.523750937,71.57216264,4.107005486,4.734753298,3.079353156,3.536363925,6.021862704,3.091403343,4.973517415
Slc20a1,"solute carrier family 20, member 1",1.31831875,0.007669847,0.038938277,112.1296728,133.8276319,157.9715802,132.8322917,117.8953571,97.07294235,103.1642718,101.0030608,100.5378131,94.7731374
Slc20a2,"solute carrier family 20, member 2",1.356405847,0.003715166,0.02226247,64.484352,81.80449611,87.51424871,65.36005873,72.3470304,57.62789478,54.02100755,52.41757763,53.0914922,56.78099049
Slc22a2,"solute carrier family 22 (organic cation transporter), member 2",27.67549318,0.000424862,0.003978765,0.261070251,0,3.901909178,0,1.609816121,0,0,0,0.134408841,0
Slc22a23,"solute carrier family 22, member 23",1.758840351,2.11E-07,8.28E-06,124.6610449,163.8603117,118.0606234,165.4536496,128.5012045,75.51747026,70.36144776,80.47398341,83.06466374,88.83254716
Slc22a25,NA,24.62615525,0.001133913,0.008717878,0.130535126,0,1.003348074,0,0.662865462,0,0,0,0,0
Slc22a3,"solute carrier family 22 (organic cation transporter), member 3",5.071168242,3.02E-06,7.50E-05,1.17481613,3.769792447,2.118179268,5.632464666,4.071887836,0.879815187,0.609717918,0.68430258,0.537635364,0.552613046
Slc22a6,"solute carrier family 22 (organic anion transporter), member 6",15.15488214,3.76E-06,8.82E-05,2.219097134,0.502638993,34.78273324,1.408116167,32.10162736,0.879815187,0.731661502,0.821163096,0.672044205,1.519685877
Slc23a2,"solute carrier family 23 (nucleobase transporters), member 2",1.480639437,0.000424521,0.003978263,135.6259954,171.5255564,144.7050889,190.2130255,187.7803158,94.43349679,105.725087,108.3935287,130.2421669,121.7130234
Slc24a1,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1",3.612988011,0.000598452,0.005247304,1.17481613,1.633576727,1.114831194,2.933575347,2.083291451,0.586543458,0.731661502,0.547442064,0,0.552613046
Slc24a2,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",1.611205609,0.006073323,0.032502121,547.072711,952.7522112,512.3764166,974.5337303,683.6983763,389.1715846,226.5711784,488.4551816,619.7591659,554.132732
Slc25a1,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1",-1.398288542,0.003768805,0.022474067,40.72695916,35.56170875,30.43489159,27.57560826,30.49181124,49.12301463,46.70439253,47.08001751,44.48932637,42.82751107
Slc25a20,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20",-1.547838545,0.000170477,0.001880837,26.1070251,22.87007418,22.74255635,23.58594579,26.04114314,42.81767246,40.2413826,38.32094448,31.4516688,35.09092843
Slc25a25,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25",1.56287371,0.000848531,0.0069668,61.09043874,83.94071183,131.5500809,77.7984182,73.10459092,51.02928087,52.67962813,53.92304331,64.65065252,51.25486002
Slc25a39,"solute carrier family 25, member 39",-1.419633235,0.002164635,0.014619376,61.09043874,44.35789113,48.60664005,38.84053759,45.0748514,73.75783988,71.82477076,72.39921297,62.50011107,57.19545027
Slc26a2,"solute carrier family 26 (sulfate transporter), member 2",3.254225067,0.000123295,0.00144487,2.871772761,2.764514461,8.695683311,4.2243485,4.545363166,1.466358646,1.097492253,0.821163096,1.075270728,2.624911969
Slc27a2,"solute carrier family 27 (fatty acid transporter), member 2",7.784459104,1.43E-06,4.10E-05,2.480167385,3.392813203,5.35118973,0.704058083,3.219632243,0.586543458,0.609717918,0.136860516,0.537635364,0
Slc28a2,"solute carrier family 28 (sodium-coupled nucleoside transporter), member 2",1.824006699,0.008711722,0.043251257,9.267993912,20.98517796,35.00569948,15.95864989,18.74962306,6.745249771,17.07210171,6.569304768,14.38174599,9.94703483
Slc2a1,"solute carrier family 2 (facilitated glucose transporter), member 1",-1.480838224,0.002861751,0.018264141,123.0946234,136.4664866,138.7964836,111.4758632,211.4540823,214.5282699,254.496259,228.6939222,208.6025212,162.191929
Slc2a3,"solute carrier family 2 (facilitated glucose transporter), member 3",1.481386828,0.005203116,0.028852423,55.08582297,63.20685337,56.29897528,69.46706422,62.3093534,29.91371637,31.09561383,47.76432009,35.48393403,62.58342747
Slc2a5,"solute carrier family 2 (facilitated glucose transporter), member 5",-2.105556813,3.49E-05,0.00052854,12.40083692,8.042223888,4.793774133,6.571208777,10.41645726,18.18284721,21.34012714,18.61303018,17.06992281,13.67717289
Slc2a9,"solute carrier family 2 (facilitated glucose transporter), member 9",-2.786842592,0.004865458,0.027458966,3.654983514,0.502638993,0.334449358,0.821401097,1.988596385,2.786081427,2.926646007,3.968954964,6.72044205,4.006444584
Slc30a4,"solute carrier family 30 (zinc transporter), member 4",1.412942043,0.001501168,0.010915735,110.3021811,137.7230841,97.77069569,148.9082846,124.7134019,79.4766386,80.11693445,88.41189334,94.89264175,95.46390371
Slc30a7,"solute carrier family 30 (zinc transporter), member 7",1.881230941,0.001596313,0.011490777,6.526756276,7.916564139,8.584200192,8.683383027,7.386215145,2.786081427,5.487461264,3.284652384,4.973127117,4.144597846
Slc30a9,"solute carrier family 30 (zinc transporter), member 9",1.464150709,0.0003074,0.003066494,130.2740553,139.1053413,117.0572753,150.6684298,120.546819,80.20981793,77.31223203,89.91735902,95.29586827,106.3780114
Slc32a1,"solute carrier family 32 (GABA vesicular transporter), member 1",1.459714266,0.004562857,0.026118718,112.3907431,118.3714828,162.4309049,130.3680884,106.5319492,101.76529,57.92320223,82.52689115,72.98400067,116.6013527
Slc34a2,"solute carrier family 34 (sodium phosphate), member 2",14.53756957,0.002179718,0.014709668,0.391605377,0.125659748,0.111483119,0.352029042,0.094695066,0,0,0,0,0
Slc35a1,"solute carrier family 35 (CMP-sialic acid transporter), member 1",-1.378992529,0.008876938,0.043872055,21.66883084,21.86479619,21.18179268,22.99923072,19.60187865,37.39214547,27.68119349,29.15128991,27.55381241,26.24911969
Slc35e2b,NA,2.28178508,3.12E-06,7.64E-05,18.01384732,20.73385846,17.16840038,22.17782962,22.34803557,4.399075937,7.072727851,8.622212508,10.75270728,13.12455984
Slc35f1,"solute carrier family 35, member F1",1.631221535,0.002954023,0.018700099,98.94562514,130.8117979,55.29562721,156.6529235,110.3197518,60.70724794,65.48370441,68.70397904,47.17750319,96.29282328
Slc35g3,"solute carrier family 35, member G3",2.837077324,0.002310343,0.015363749,1.827491757,2.89017421,1.337797432,1.642802194,0.94695066,0.733179323,0.731661502,0.410581548,0.537635364,0.552613046
Slc36a1,"solute carrier family 36 (proton/amino acid symporter), member 1",3.03079472,3.31E-08,1.75E-06,32.63378138,36.56698674,24.41480314,42.47817103,30.49181124,5.278891125,5.975235598,11.22256231,15.99465208,16.44023812
Slc36a4,"solute carrier family 36 (proton/amino acid symporter), member 4",2.480600672,2.80E-08,1.52E-06,29.37040324,45.48882886,35.34014884,47.64126364,41.47643889,10.55778225,12.07241478,16.2864014,15.7258344,25.69650664
Slc37a1,"solute carrier family 37 (glycerol-3-phosphate transporter), member 1",1.685501179,0.002265334,0.015144567,12.40083692,17.84368425,11.03682882,21.35642853,13.54139443,7.478429094,11.09686611,8.759073024,7.795712778,9.94703483
Slc38a1,"solute carrier family 38, member 1",3.750396413,1.30E-19,1.60E-16,59.39348211,109.9522797,88.96352926,112.6492933,98.95634393,19.64920585,21.94984505,24.36117185,23.11832065,36.19615452
Slc38a2,"solute carrier family 38, member 2",1.852907455,2.34E-05,0.000383349,115.5235861,168.1327431,296.0991651,168.0351959,214.0108491,109.8302626,88.16521097,112.4993442,94.89264175,113.8382875
Slc38a3,"solute carrier family 38, member 3",-1.328704648,0.007038604,0.036540292,66.57291401,64.5891106,66.55542227,54.44715844,74.61971198,95.31331198,91.45768773,85.12724096,88.97865275,73.49753513
Slc38a4,"solute carrier family 38, member 4",-3.465487894,0.00548746,0.030117876,0.652675628,0.376979245,0.891864955,0.469372056,1.041645726,1.319722781,0.853605085,3.010931352,0.403226523,6.631356553
Slc39a4,"solute carrier family 39 (zinc transporter), member 4",-3.183966937,0.007246739,0.037310766,0.261070251,0.125659748,0.668898716,0,0.378780264,1.319722781,1.463323004,0.68430258,0.806453046,0.552613046
Slc39a9,"solute carrier family 39 (zinc transporter), member 9",2.621525413,5.02E-08,2.45E-06,21.66883084,23.12139368,18.84064717,24.29000387,23.95785169,4.985619396,8.657994438,5.337560124,10.75270728,12.84825332
Slc3a2,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",-1.474417616,0.000133731,0.001535713,179.7468678,160.5931583,157.860097,154.7754353,177.5532487,250.160785,268.0319968,250.0441627,222.7154496,233.6171652
Slc40a1,"solute carrier family 40 (iron-regulated transporter), member 1",-1.761327677,0.000853795,0.006999977,6.004615774,8.293543384,7.13491964,8.331353986,7.196825013,13.19722781,13.04796345,18.47616966,9.408618871,11.05226092
Slc41a2,"solute carrier family 41, member 2",1.598550493,0.003155891,0.019701939,40.46588891,59.18574142,34.44828389,62.30914037,47.53692311,28.154086,25.73009615,38.59466551,18.81723774,41.3078252
Slc41a3,"solute carrier family 41, member 3",2.278366473,0.003127711,0.019582986,6.657291401,6.785626405,29.87747599,8.096667958,6.912739815,5.425526989,5.121630513,5.200699608,3.897856389,5.940590245
Slc43a2,"solute carrier family 43, member 2",1.828326053,0.000198905,0.002144663,77.01572405,93.74217219,198.2169862,88.82866151,78.02873436,58.8009817,49.63103854,61.03979014,65.18828789,58.43882962
Slc45a3,"solute carrier family 45, member 3",2.430211525,0.000932502,0.007505479,2.61070251,4.021111944,4.347841656,2.11217425,4.071887836,1.90626624,1.463323004,1.094884128,1.478497251,1.105226092
Slc47a1,"solute carrier family 47, member 1",29.09871574,0.000105289,0.001269384,0.261070251,0,8.80716643,0.117343014,8.049080607,0,0.365830751,0,0.134408841,0
Slc4a10,"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10",1.830796629,7.97E-05,0.001023932,169.3040578,254.3353304,151.9514917,314.7139632,246.4912567,87.98151875,114.7489122,118.6580674,119.220642,180.2900063
Slc4a3,"solute carrier family 4 (anion exchanger), member 3",1.409766884,0.000835018,0.006875583,166.3017499,155.5667683,132.2189796,161.4639871,150.9439351,98.83257273,119.504712,106.4774815,98.11845394,120.6077973
Slc4a4,"solute carrier family 4 (anion exchanger), member 4",1.957678197,0.000862053,0.007050842,43.72926705,39.45716095,116.4998597,43.29957212,47.91570338,17.15639616,32.802824,32.84652384,25.40327095,40.34075236
Slc4a8,"solute carrier family 4 (anion exchanger), member 8",3.05558951,1.42E-11,2.31E-09,24.41006847,33.92813203,22.18514076,36.61102033,27.74565433,6.451978042,7.194671435,8.89593354,11.69356917,13.12455984
Slc4a9,"solute carrier family 4, sodium bicarbonate cotransporter, member 9",-9.860320691,0.01018216,0.048856156,0,0,0,0,0,0.293271729,0,0,0.134408841,0.276306523
Slc5a6,"solute carrier family 5 (sodium-dependent vitamin transporter), member 6",1.448993367,0.00031637,0.003121513,59.78508749,57.3008452,63.54537804,55.26855954,59.46850143,39.00513998,39.75360827,40.37385222,38.70974621,46.00503609
Slc6a12,"solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12",9.56055712,0.002298131,0.015317807,0.130535126,0.125659748,3.233010462,0,3.503717441,0.146635865,0.243887167,0.136860516,0.134408841,0
Slc6a13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13",4.579294651,0.000927072,0.007475795,4.438194268,2.638854713,52.9544817,2.11217425,32.95388296,3.51926075,5.487461264,2.73721032,5.37635364,3.5919848
Slc6a17,"solute carrier family 6 (neurotransmitter transporter), member 17",1.855493685,8.03E-06,0.000164117,779.5557696,1059.688657,641.9198014,1211.918647,913.1445211,445.6263925,436.4360858,592.6060343,392.8770423,614.920167
Slc6a20,NA,4.645832381,0.000686293,0.005876444,7.440502154,6.534306909,110.1453219,5.515121652,99.3351242,7.918336687,9.023825189,12.31744644,11.55916033,8.427348953
Slc6a5,"solute carrier family 6 (neurotransmitter transporter, glycine), member 5",4.450671099,0.000639782,0.00553618,7.048896778,4.775070433,31.32675654,5.163092611,8.996031267,1.319722781,3.780251093,3.147791868,0,4.55905763
Slc6a6,"solute carrier family 6 (neurotransmitter transporter, taurine), member 6",1.519047462,0.001062885,0.008320842,34.98341364,50.64087854,38.35019306,40.6006828,40.71887836,20.23574931,25.24232181,27.3721032,27.41940357,34.8146219
Slc6a8,"solute carrier family 6 (neurotransmitter transporter, creatine), member 8",1.360009117,0.007288906,0.037443427,164.9963987,254.9636292,196.8791888,175.6624918,199.9959793,174.7899506,131.4551832,135.7656319,156.4518909,131.3837517
Slc7a10,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 10",-1.602599611,0.000238326,0.002475249,31.98110575,24.50365091,30.32340847,21.00439948,23.20029116,45.89702561,41.7047056,49.13292525,32.123713,41.03151867
Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14",1.653838738,0.00653696,0.034552504,54.82475272,34.43077102,30.99230719,40.95271184,39.29845238,13.34386368,15.73072229,21.89768256,28.89790082,41.3078252
Slc7a2,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2",2.268415778,0.000943873,0.007575694,2.871772761,4.021111944,5.574155969,5.280435625,6.628654618,1.319722781,2.438871673,1.916047224,2.284950297,2.76306523
Slc8a3,"solute carrier family 8 (sodium/calcium exchanger), member 3",3.032914553,2.76E-13,7.53E-11,26.1070251,34.30511127,45.4851127,30.03981155,30.49181124,10.85105398,10.36520461,10.2645387,8.467756984,14.92055224
Slc9a2,"solute carrier family 9 (sodium/hydrogen exchanger), member 2",-2.902938886,0.00022804,0.002388645,35.24448389,5.277709426,16.94543414,3.872319458,24.24193689,44.43066697,37.07084943,59.94490601,60.88720498,46.28134261
Slc9a4,"solute carrier family 9 (sodium/hydrogen exchanger), member 4",-3.915278342,0.001310707,0.009779322,24.41006847,2.261875468,1.895213029,0.821401097,5.965789156,23.90164593,12.19435836,36.95233932,26.34413284,38.95921975
Slc9a7,"solute carrier family 9 (sodium/hydrogen exchanger), member 7",2.228400677,3.56E-06,8.47E-05,17.8833122,27.01684587,19.73251213,31.33058471,20.17004905,10.26451052,6.463009933,10.53825973,9.677436553,15.19685877
Slc9a8,"solute carrier family 9 (sodium/hydrogen exchanger), member 8",2.580805814,3.81E-09,2.83E-07,24.27953335,31.41493706,34.78273324,32.73870087,25.47297274,8.211608417,9.023825189,11.22256231,10.75270728,18.37438378
Slco1a5,"solute carrier organic anion transporter family, member 1a5",-23.348106,0.010089208,0.048559441,0,0,0.111483119,0,0,4.399075937,0,0,0,0
Slco1c1,"solute carrier organic anion transporter family, member 1c1",-2.017772317,7.98E-10,7.45E-08,53.64993659,54.53633074,48.60664005,59.02353598,53.02923694,101.9119259,112.1880969,141.103192,102.4195368,84.82610257
